time,x,y,yaw,speed,speed_error,cross_track_error,yaw_rate,thrust_L,thrust_R,steer_L,steer_R,min_cost
82.6920,-1.5004,-3.5793,-0.4684,0.0541,1.2459,0.0057,-0.0113,14.5356,16.6838,-0.0030,-0.0008,22657.7422
82.7440,-1.5004,-3.5793,-0.4684,0.0541,1.2459,0.0057,-0.0113,41.3103,22.1595,-0.0035,0.0018,20131.1836
82.8240,-1.5566,-3.6979,-0.4819,0.0581,1.2419,0.1370,-0.0142,72.6390,21.5714,0.0007,0.0056,18320.9609
82.9240,-1.5586,-3.7030,-0.4825,0.0579,1.2421,0.1424,-0.0080,106.9977,16.5308,0.0028,0.0077,17385.5957
83.0240,-1.5605,-3.7081,-0.4832,0.0577,1.2423,0.1478,-0.0113,136.3545,-13.1938,0.0026,0.0094,17043.7578
83.1200,-1.5621,-3.7135,-0.4844,0.0576,1.2424,0.1534,-0.0080,177.1659,-35.5970,-0.0016,0.0071,16319.5449
83.2240,-1.5630,-3.7192,-0.4861,0.0576,1.2424,0.1590,-0.0280,212.6412,-76.1720,-0.0028,0.0066,15940.2441
83.3240,-1.5631,-3.7253,-0.4889,0.0577,1.2423,0.1647,-0.0345,250.0943,-86.7297,0.0004,0.0097,15492.9492
83.4240,-1.5623,-3.7320,-0.4930,0.0581,1.2419,0.1705,-0.0592,289.8540,-101.9426,-0.0016,0.0080,15140.4121
83.5280,-1.5604,-3.7394,-0.4986,0.0589,1.2411,0.1766,-0.0608,330.8525,-122.3709,-0.0018,0.0071,14802.2607
83.6520,-1.5574,-3.7474,-0.5059,0.0604,1.2396,0.1831,-0.0825,371.7632,-147.6565,-0.0013,0.0071,14571.7529
83.7160,-1.5531,-3.7562,-0.5151,0.0629,1.2371,0.1902,-0.1040,387.4198,-173.7168,-0.0044,0.0047,14217.2197
83.8200,-1.5475,-3.7655,-0.5252,0.0665,1.2335,0.1976,-0.1032,426.5468,-207.0588,-0.0064,0.0044,14047.9746
83.9200,-1.5405,-3.7768,-0.5391,0.0716,1.2284,0.2070,-0.1225,464.3544,-241.4440,-0.0090,0.0014,13857.9268
84.0200,-1.5318,-3.7887,-0.5542,0.0782,1.2218,0.2172,-0.1542,496.7170,-250.0000,-0.0122,-0.0009,13631.8955
84.1200,-1.5217,-3.8018,-0.5715,0.0864,1.2136,0.2289,-0.1842,529.1942,-250.0000,-0.0126,-0.0021,13403.8467
84.2240,-1.5100,-3.8161,-0.5909,0.0962,1.2038,0.2422,-0.2000,550.4924,-250.0000,-0.0136,-0.0025,13228.2041
84.3200,-1.4969,-3.8317,-0.6125,0.1074,1.1926,0.2575,-0.2265,583.1280,-250.0000,-0.0160,-0.0041,13051.1465
84.4200,-1.4822,-3.8486,-0.6358,0.1201,1.1799,0.2748,-0.2457,599.6573,-250.0000,-0.0173,-0.0052,12866.1484
84.5160,-1.4658,-3.8670,-0.6608,0.1342,1.1658,0.2945,-0.2435,605.9227,-250.0000,-0.0197,-0.0073,12702.5664
84.6560,-1.4478,-3.8870,-0.6872,0.1497,1.1503,0.3168,-0.2615,630.3885,-250.0000,-0.0225,-0.0093,12452.5752
84.7280,-1.4279,-3.9088,-0.7150,0.1667,1.1333,0.3418,-0.2970,636.5485,-250.0000,-0.0262,-0.0113,12230.9336
84.8280,-1.4062,-3.9325,-0.7437,0.1852,1.1148,0.3699,-0.3035,647.8121,-250.0000,-0.0281,-0.0128,12038.2627
84.9240,-1.3826,-3.9583,-0.7733,0.2051,1.0949,0.4010,-0.3112,659.7203,-250.0000,-0.0300,-0.0150,11955.9023
85.0200,-1.3572,-3.9861,-0.8036,0.2263,1.0737,0.4352,-0.3115,666.4596,-250.0000,-0.0324,-0.0146,11862.1982
85.1160,-1.3301,-4.0161,-0.8345,0.2488,1.0512,0.4726,-0.3207,676.3941,-250.0000,-0.0353,-0.0158,11750.4570
85.2200,-1.3013,-4.0484,-0.8659,0.2725,1.0275,0.5133,-0.3235,679.1721,-250.0000,-0.0386,-0.0172,11502.3994
85.3240,-1.2708,-4.0831,-0.8978,0.2973,1.0027,0.5572,-0.3195,686.7489,-224.0432,-0.0421,-0.0177,11272.1758
85.4240,-1.2388,-4.1202,-0.9298,0.3231,0.9769,0.6043,-0.3282,689.4665,-249.6136,-0.0453,-0.0211,11078.3154
85.5240,-1.2054,-4.1597,-0.9621,0.3497,0.9503,0.6255,-0.3410,717.1884,-250.0000,-0.0493,-0.0244,9557.7432
85.6600,-1.1706,-4.2018,-0.9944,0.3770,0.9230,0.6255,-0.3155,711.5303,-243.8448,-0.0509,-0.0244,9461.5557
85.7240,-1.1348,-4.2465,-1.0267,0.4050,0.8950,0.6300,-0.3320,688.9895,-249.6925,-0.0550,-0.0218,9301.0244
85.8240,-1.0978,-4.2937,-1.0592,0.4335,0.8665,0.6393,-0.3332,689.5715,-250.0000,-0.0557,-0.0231,9100.5283
85.9240,-1.0601,-4.3436,-1.0917,0.4625,0.8375,0.6539,-0.3167,668.8997,-250.0000,-0.0585,-0.0246,9033.9443
86.0200,-1.0216,-4.3960,-1.1241,0.4916,0.8084,0.6740,-0.3310,702.8801,-250.0000,-0.0613,-0.0265,8887.2598
86.1160,-0.9826,-4.4510,-1.1562,0.5208,0.7792,0.6996,-0.3335,719.2993,-250.0000,-0.0651,-0.0273,8692.0957
86.2200,-0.9433,-4.5082,-1.1882,0.5498,0.7502,0.7306,-0.3195,736.8788,-250.0000,-0.0683,-0.0271,8572.0625
86.3240,-0.9039,-4.5677,-1.2200,0.5784,0.7216,0.7667,-0.3297,737.1650,-250.0000,-0.0721,-0.0296,8329.8564
86.4200,-0.8645,-4.6293,-1.2518,0.6066,0.6934,0.8077,-0.3183,715.7215,-250.0000,-0.0767,-0.0335,8117.7959
86.5200,-0.8252,-4.6933,-1.2835,0.6344,0.6656,0.8532,-0.3085,687.6585,-232.4057,-0.0814,-0.0370,8019.9644
86.6480,-0.7862,-4.7597,-1.3150,0.6618,0.6382,0.9029,-0.3208,715.8497,-250.0000,-0.0849,-0.0365,7988.6836
86.7240,-0.7476,-4.8283,-1.3462,0.6887,0.6113,0.9564,-0.3035,756.5564,-250.0000,-0.0888,-0.0406,7816.1060
86.8240,-0.7095,-4.8990,-1.3770,0.7150,0.5850,1.0133,-0.2850,780.6418,-250.0000,-0.0936,-0.0397,7728.5186
86.9200,-0.6721,-4.9718,-1.4074,0.7405,0.5595,1.0733,-0.3135,820.8908,-250.0000,-0.0962,-0.0362,7557.3726
87.0200,-0.6356,-5.0465,-1.4377,0.7652,0.5348,1.1362,-0.3160,830.7916,-250.0000,-0.0997,-0.0355,7585.7148
87.1200,-0.6000,-5.1233,-1.4680,0.7894,0.5106,1.2015,-0.2993,858.6361,-236.5571,-0.1035,-0.0348,7478.0967
87.2240,-0.5655,-5.2025,-1.4982,0.8130,0.4870,1.2694,-0.3110,827.1893,-250.0000,-0.1047,-0.0344,7353.2476
87.3200,-0.5323,-5.2840,-1.5282,0.8363,0.4637,1.3395,-0.2948,842.9526,-250.0000,-0.1092,-0.0373,7359.5435
87.4200,-0.5004,-5.3680,-1.5581,0.8594,0.4406,1.3598,-0.3117,872.7127,-250.0000,-0.1136,-0.0399,6532.0986
87.5200,-0.4701,-5.4547,-1.5877,0.8823,0.4177,1.3790,-0.2948,856.5907,-250.0000,-0.1172,-0.0416,6341.9951
87.6560,-0.4415,-5.5438,-1.6172,0.9049,0.3951,1.4023,-0.2888,877.5697,-250.0000,-0.1207,-0.0434,6195.5601
87.7240,-0.4147,-5.6354,-1.6464,0.9273,0.3727,1.4297,-0.3020,844.2046,-250.0000,-0.1252,-0.0462,6105.7773
87.8240,-0.3897,-5.7293,-1.6754,0.9493,0.3507,1.4611,-0.2988,874.5775,-224.3447,-0.1297,-0.0471,5951.8857
87.9240,-0.3669,-5.8256,-1.7041,0.9710,0.3290,1.4965,-0.2865,912.4847,-250.0000,-0.1342,-0.0497,5876.2134
88.0240,-0.3462,-5.9240,-1.7324,0.9924,0.3076,1.5358,-0.2835,943.9600,-241.8813,-0.1381,-0.0510,5747.0605
88.1240,-0.3277,-6.0244,-1.7602,1.0133,0.2867,1.5790,-0.2725,930.8393,-245.8325,-0.1424,-0.0541,5710.5786
88.2280,-0.3116,-6.1268,-1.7876,1.0338,0.2662,1.6260,-0.2698,926.5819,-250.0000,-0.1465,-0.0559,5643.7925
88.3240,-0.2980,-6.2313,-1.8148,1.0539,0.2461,1.6764,-0.2728,961.5850,-250.0000,-0.1499,-0.0569,5528.7007
88.4240,-0.2870,-6.3378,-1.8416,1.0739,0.2261,1.7304,-0.2498,990.8291,-233.7415,-0.1542,-0.0567,5401.7075
88.5240,-0.2789,-6.4464,-1.8680,1.0936,0.2064,1.7427,-0.2647,1000.4144,-229.4153,-0.1584,-0.0579,4985.0889
88.6560,-0.2737,-6.5567,-1.8941,1.1130,0.1870,1.7427,-0.2667,1035.1874,-194.4937,-0.1621,-0.0600,4887.9380
88.7200,-0.2714,-6.6688,-1.9196,1.1320,0.1680,1.7467,-0.2548,1030.6342,-157.2973,-0.1661,-0.0612,4754.0972
88.8240,-0.2723,-6.7827,-1.9446,1.1510,0.1490,1.7550,-0.2443,1005.1534,-120.6913,-0.1698,-0.0623,4610.6123
88.9240,-0.2765,-6.8986,-1.9687,1.1701,0.1299,1.7676,-0.2385,980.1189,-87.7921,-0.1732,-0.0641,4536.5273
89.0280,-0.2841,-7.0164,-1.9917,1.1893,0.1107,1.7849,-0.2185,955.3209,-82.1242,-0.1764,-0.0660,4452.9512
89.1280,-0.2953,-7.1363,-2.0131,1.2089,0.0911,1.8069,-0.2090,974.7703,-92.7202,-0.1798,-0.0683,4399.4790
89.2240,-0.3102,-7.2584,-2.0330,1.2290,0.0710,1.8339,-0.2047,948.6146,-61.1518,-0.1833,-0.0704,4359.1797
89.3240,-0.3275,-7.3726,-2.0500,1.2480,0.0520,1.8632,-0.2002,926.3453,-39.5324,-0.1867,-0.0723,4318.3184
89.4240,-0.3510,-7.5085,-2.0686,1.2705,0.0295,1.8396,-0.1807,930.4069,-33.8201,-0.1900,-0.0741,4008.2781
89.5200,-0.3768,-7.6361,-2.0844,1.2915,0.0085,1.8127,-0.1515,903.6056,-3.9180,-0.1924,-0.0755,3883.2451
89.6520,-0.4061,-7.7651,-2.0987,1.3127,-0.0127,1.7914,-0.1413,880.3815,30.1217,-0.1950,-0.0768,3763.3936
89.7240,-0.4391,-7.8956,-2.1115,1.3339,-0.0339,1.7765,-0.1447,860.8145,63.1689,-0.1977,-0.0782,3662.2549
89.8200,-0.4733,-8.0167,-2.1220,1.3535,-0.0535,1.7682,-0.1050,833.6730,49.6055,-0.1999,-0.0793,3597.3425
89.9200,-0.5154,-8.1600,-2.1325,1.3760,-0.0760,1.7682,-0.0932,831.5960,79.2893,-0.2014,-0.0803,3541.6545
90.0240,-0.5587,-8.2935,-2.1403,1.3967,-0.0967,1.7761,-0.0690,802.8843,102.9834,-0.2032,-0.0812,3539.2231
90.1240,-0.6051,-8.4279,-2.1467,1.4171,-0.1171,1.7642,-0.0860,790.7616,130.0318,-0.2043,-0.0818,3248.3967
90.2200,-0.6546,-8.5630,-2.1514,1.4371,-0.1371,1.7073,-0.0590,760.3949,140.9272,-0.2053,-0.0824,3073.7488
90.3240,-0.7071,-8.6986,-2.1544,1.4567,-0.1567,1.6580,-0.0363,728.1926,154.7713,-0.2059,-0.0825,2955.8518
90.4200,-0.7624,-8.8345,-2.1558,1.4756,-0.1756,1.6175,-0.0107,711.4894,146.8679,-0.2065,-0.0826,2850.7502
90.5240,-0.8204,-8.9709,-2.1555,1.4940,-0.1940,1.5871,-0.0137,677.4264,172.1120,-0.2062,-0.0821,2759.4775
90.6520,-0.8809,-9.1074,-2.1538,1.5117,-0.2117,1.5677,0.0175,644.3868,195.5529,-0.2059,-0.0818,2660.7664
90.7240,-0.9439,-9.2440,-2.1508,1.5286,-0.2286,1.5604,0.0382,615.2245,181.4662,-0.2058,-0.0817,2635.1426
90.8200,-1.0089,-9.3804,-2.1465,1.5445,-0.2445,1.5406,0.0275,588.2552,180.7127,-0.2052,-0.0813,2371.1846
90.9200,-1.0759,-9.5166,-2.1410,1.5593,-0.2593,1.4606,0.0600,553.6682,178.3899,-0.2044,-0.0805,2195.8804
91.0240,-1.1447,-9.6522,-2.1345,1.5729,-0.2729,1.3908,0.0773,528.5697,193.7683,-0.2034,-0.0800,2054.7646
91.1200,-1.2151,-9.7873,-2.1272,1.5852,-0.2852,1.3331,0.0777,493.7040,217.8261,-0.2025,-0.0795,1934.3026
91.2240,-1.2867,-9.9215,-2.1193,1.5959,-0.2959,1.2895,0.0775,468.5123,204.2043,-0.2013,-0.0784,1828.9220
91.3200,-1.3594,-10.0545,-2.1107,1.6049,-0.3049,1.2613,0.0890,435.8286,218.2234,-0.1996,-0.0769,1731.7388
91.4240,-1.4329,-10.1864,-2.1013,1.6122,-0.3122,1.2498,0.0935,403.4448,242.4608,-0.1977,-0.0754,1686.9467
91.5240,-1.5071,-10.3171,-2.0915,1.6177,-0.3177,1.2328,0.0945,370.0023,228.6269,-0.1961,-0.0738,1502.6840
91.6560,-1.5819,-10.4463,-2.0811,1.6216,-0.3216,1.1356,0.0977,338.8235,237.3769,-0.1939,-0.0714,1293.0977
91.7200,-1.6569,-10.5741,-2.0701,1.6236,-0.3236,1.0505,0.1107,306.5565,246.4273,-0.1913,-0.0697,1198.8450
91.8200,-1.7322,-10.7003,-2.0587,1.6237,-0.3237,0.9802,0.1092,280.6332,238.7132,-0.1891,-0.0686,1111.5856
91.9160,-1.8074,-10.8248,-2.0470,1.6222,-0.3222,0.9275,0.1187,251.3961,255.3451,-0.1864,-0.0658,1124.7186
92.0200,-1.8826,-10.9477,-2.0350,1.6189,-0.3189,0.8951,0.1252,220.8557,258.1455,-0.1836,-0.0646,1085.0385
92.1200,-1.9574,-11.0688,-2.0226,1.6138,-0.3138,0.8845,0.1332,183.8756,259.4376,-0.1819,-0.0618,1151.9451
92.2200,-2.0318,-11.1879,-2.0101,1.6069,-0.3069,0.8957,0.1107,178.2950,255.6170,-0.1790,-0.0590,1132.3040
92.3200,-2.1057,-11.3051,-1.9972,1.5983,-0.2983,0.8296,0.1120,148.0920,267.7002,-0.1759,-0.0556,989.0457
92.4200,-2.1789,-11.4204,-1.9842,1.5880,-0.2880,0.7244,0.1355,121.2782,268.7824,-0.1726,-0.0530,963.3333
92.5200,-2.2514,-11.5337,-1.9710,1.5762,-0.2762,0.6324,0.1280,112.9819,270.1675,-0.1692,-0.0508,937.0557
92.6520,-2.3230,-11.6449,-1.9577,1.5628,-0.2628,0.5585,0.1218,83.6237,296.6955,-0.1652,-0.0477,935.7712
92.7200,-2.3936,-11.7541,-1.9441,1.5479,-0.2479,0.5092,0.1357,47.7561,303.2387,-0.1635,-0.0460,976.7379
92.8240,-2.4633,-11.8613,-1.9305,1.5318,-0.2318,0.4901,0.1308,37.9549,333.5923,-0.1601,-0.0425,1045.6609
92.9200,-2.5320,-11.9666,-1.9166,1.5145,-0.2145,0.5032,0.1442,18.6093,353.2652,-0.1574,-0.0396,1165.3729
93.0200,-2.5996,-12.0701,-1.9022,1.4962,-0.1962,0.5446,0.1573,-14.2907,357.0504,-0.1551,-0.0371,1202.0115
93.1200,-2.6661,-12.1718,-1.8873,1.4769,-0.1769,0.5819,0.1473,-25.1933,381.7970,-0.1528,-0.0343,1260.2904
93.2200,-2.7313,-12.2719,-1.8719,1.4570,-0.1570,0.4641,0.1557,-24.1621,389.8455,-0.1504,-0.0312,1250.5745
93.3200,-2.7955,-12.3706,-1.8558,1.4367,-0.1367,0.3492,0.1495,-19.8823,407.4459,-0.1479,-0.0297,1200.2787
93.4240,-2.8583,-12.4680,-1.8390,1.4159,-0.1159,0.2389,0.1618,-20.5895,417.0571,-0.1445,-0.0265,1258.9690
93.5200,-2.9199,-12.5642,-1.8217,1.3949,-0.0949,0.1395,0.1725,-44.1822,423.1731,-0.1418,-0.0239,1216.0492
93.6560,-2.9804,-12.6593,-1.8039,1.3740,-0.0740,0.0894,0.1778,-58.3441,417.5370,-0.1394,-0.0205,1225.9650
93.7200,-3.0398,-12.7537,-1.7855,1.3533,-0.0533,0.1475,0.1825,-53.7729,437.7551,-0.1363,-0.0173,1287.3600
93.8200,-3.0981,-12.8475,-1.7666,1.3331,-0.0331,0.2450,0.1940,-31.8107,452.8312,-0.1333,-0.0140,1332.9158
93.9160,-3.1508,-12.9315,-1.7489,1.3132,-0.0132,0.3392,0.2065,-12.0211,466.3868,-0.1300,-0.0103,1366.0687
94.0200,-3.2117,-13.0337,-1.7277,1.2943,0.0057,0.4556,0.1937,-21.5836,461.2252,-0.1266,-0.0065,1401.3649
94.1240,-3.2669,-13.1262,-1.7078,1.2757,0.0243,0.4859,0.1992,-11.4514,484.7224,-0.1240,-0.0030,1338.9449
94.2240,-3.3212,-13.2187,-1.6876,1.2581,0.0419,0.4032,0.1818,6.7801,494.5934,-0.1211,0.0003,1259.1117
94.3200,-3.3746,-13.3115,-1.6672,1.2417,0.0583,0.3340,0.2217,28.5305,491.5091,-0.1180,0.0038,1234.5388
94.4240,-3.4271,-13.4048,-1.6467,1.2264,0.0736,0.2879,0.2095,28.1788,501.1609,-0.1144,0.0071,1239.4357
94.5200,-3.4786,-13.4986,-1.6260,1.2124,0.0876,0.2767,0.2055,52.4066,511.2652,-0.1110,0.0106,1164.2781
94.6520,-3.5294,-13.5933,-1.6053,1.1999,0.1001,0.3044,0.1983,75.6750,515.6470,-0.1082,0.0138,1255.4666
94.7160,-3.5792,-13.6890,-1.5847,1.1889,0.1111,0.3624,0.2097,97.1728,524.5023,-0.1052,0.0171,1243.8232
94.8160,-3.6280,-13.7861,-1.5642,1.1795,0.1205,0.4393,0.2000,98.4780,515.7361,-0.1018,0.0201,1296.9716
94.9240,-3.6760,-13.8846,-1.5438,1.1718,0.1282,0.5275,0.2087,120.4669,528.7490,-0.0992,0.0232,1348.0726
95.0200,-3.7230,-13.9848,-1.5236,1.1658,0.1342,0.6227,0.1972,128.1889,519.3402,-0.0962,0.0262,1412.0192
95.1200,-3.7690,-14.0868,-1.5038,1.1616,0.1384,0.6445,0.2120,158.0138,495.4274,-0.0932,0.0293,1302.1805
95.2240,-3.8138,-14.1909,-1.4843,1.1591,0.1409,0.5931,0.1927,182.4951,481.4054,-0.0904,0.0324,1234.8911
95.3240,-3.8576,-14.2970,-1.4652,1.1583,0.1417,0.5581,0.1912,213.8325,474.7169,-0.0873,0.0352,1219.6279
95.4200,-3.9002,-14.4052,-1.4468,1.1591,0.1409,0.5436,0.1625,241.5174,470.8929,-0.0849,0.0376,1210.4581
95.5160,-3.9415,-14.5155,-1.4292,1.1613,0.1387,0.5521,0.1880,259.4873,459.4679,-0.0820,0.0403,1230.5549
95.6520,-3.9816,-14.6279,-1.4124,1.1650,0.1350,0.5835,0.1425,276.9618,458.4415,-0.0792,0.0430,1230.6132
95.7200,-4.0204,-14.7426,-1.3965,1.1699,0.1301,0.6353,0.1655,294.5198,442.0586,-0.0767,0.0455,1306.1133
95.8200,-4.0578,-14.8594,-1.3816,1.1762,0.1238,0.7038,0.1380,317.1876,441.8111,-0.0742,0.0478,1360.9204
95.9240,-4.0939,-14.9785,-1.3676,1.1837,0.1163,0.7854,0.1362,339.3756,419.5600,-0.0718,0.0500,1426.3884
96.0240,-4.1285,-15.0998,-1.3546,1.1923,0.1077,0.7609,0.1165,365.7644,408.9698,-0.0693,0.0522,1252.6578
96.1200,-4.1616,-15.2234,-1.3426,1.2019,0.0981,0.7101,0.1228,366.1841,404.2718,-0.0669,0.0543,1217.2992
96.2200,-4.1932,-15.3491,-1.3317,1.2125,0.0875,0.6777,0.0975,378.8387,401.2471,-0.0647,0.0563,1189.8116
96.3240,-4.2233,-15.4771,-1.3220,1.2239,0.0761,0.6673,0.0950,384.8706,381.2181,-0.0624,0.0583,1205.6656
96.4200,-4.2518,-15.6071,-1.3133,1.2361,0.0639,0.6809,0.0738,407.3821,360.8987,-0.0604,0.0600,1234.7312
96.5200,-4.2787,-15.7391,-1.3056,1.2489,0.0511,0.7181,0.0608,419.3941,350.5700,-0.0585,0.0615,1271.6155
96.6520,-4.3041,-15.8731,-1.2990,1.2622,0.0378,0.7763,0.0555,421.0722,341.2352,-0.0565,0.0635,1313.2220
96.7160,-4.3278,-16.0088,-1.2936,1.2758,0.0242,0.8463,0.0460,426.2816,326.9722,-0.0545,0.0653,1180.1560
96.8240,-4.3501,-16.1461,-1.2893,1.2897,0.0103,0.7703,0.0328,440.8746,311.2443,-0.0525,0.0667,1111.7179
96.9200,-4.3709,-16.2849,-1.2860,1.3036,-0.0036,0.7116,0.0248,450.7401,290.8536,-0.0510,0.0680,1071.9634
97.0160,-4.3902,-16.4251,-1.2837,1.3175,-0.0175,0.6756,0.0105,457.9528,287.9996,-0.0494,0.0692,1064.5765
97.1240,-4.4082,-16.5664,-1.2826,1.3313,-0.0313,0.6667,-0.0032,466.6827,276.2843,-0.0479,0.0704,1068.3705
97.2240,-4.4248,-16.7088,-1.2827,1.3447,-0.0447,0.6867,0.0057,467.3179,255.4588,-0.0463,0.0716,1098.9144
97.3200,-4.4402,-16.8519,-1.2837,1.3577,-0.0577,0.7337,-0.0335,454.5028,250.4756,-0.0448,0.0727,1142.6064
97.4200,-4.4544,-16.9959,-1.2859,1.3703,-0.0703,0.8034,-0.0225,461.0973,248.4524,-0.0434,0.0738,1217.1765
97.5240,-4.4675,-17.1404,-1.2890,1.3823,-0.0823,0.7336,-0.0403,470.8787,235.0753,-0.0419,0.0749,919.5986
97.6600,-4.4795,-17.2855,-1.2931,1.3937,-0.0937,0.6574,-0.0558,454.2759,225.9966,-0.0407,0.0758,876.4767
97.7200,-4.4905,-17.4307,-1.2979,1.4043,-0.1043,0.6059,-0.0423,454.5550,235.4559,-0.0394,0.0768,842.6147
97.8200,-4.5006,-17.5762,-1.3036,1.4141,-0.1141,0.5861,-0.0762,442.0811,224.3557,-0.0383,0.0776,842.7147
97.9200,-4.5099,-17.7217,-1.3100,1.4230,-0.1230,0.6012,-0.0640,433.1469,216.5155,-0.0374,0.0781,858.4122
98.0240,-4.5182,-17.8672,-1.3170,1.4311,-0.1311,0.6487,-0.0798,440.9401,211.2508,-0.0364,0.0789,894.9324
98.1240,-4.5258,-18.0125,-1.3244,1.4383,-0.1383,0.7222,-0.0908,436.1844,214.0104,-0.0355,0.0795,944.8375
98.2200,-4.5327,-18.1575,-1.3323,1.4445,-0.1445,0.6468,-0.0890,430.7616,207.4260,-0.0347,0.0802,644.2758
98.3240,-4.5388,-18.3021,-1.3405,1.4496,-0.1496,0.5555,-0.0860,413.7238,193.1480,-0.0339,0.0810,588.1517
98.4200,-4.5443,-18.4462,-1.3493,1.4537,-0.1537,0.4902,-0.1065,401.0167,179.9151,-0.0335,0.0812,562.8204
98.5240,-4.5492,-18.5898,-1.3581,1.4569,-0.1569,0.4616,-0.1020,405.2940,181.4470,-0.0329,0.0815,538.6985
98.6520,-4.5536,-18.7327,-1.3674,1.4590,-0.1590,0.4758,-0.1112,400.4418,175.8037,-0.0325,0.0818,557.0620
98.7200,-4.5574,-18.8748,-1.3768,1.4602,-0.1602,0.5290,-0.0903,379.2989,168.3801,-0.0323,0.0822,575.8245
98.8160,-4.5609,-19.0160,-1.3864,1.4601,-0.1601,0.6104,-0.0922,371.8807,169.9813,-0.0318,0.0822,610.5065
98.9240,-4.5639,-19.1562,-1.3961,1.4591,-0.1591,0.5635,-0.1090,374.7928,161.5075,-0.0318,0.0820,375.4862
99.0200,-4.5665,-19.2954,-1.4060,1.4569,-0.1569,0.4540,-0.1095,374.1719,160.5901,-0.0318,0.0821,323.4427
99.1160,-4.5689,-19.4334,-1.4158,1.4538,-0.1538,0.3655,-0.1065,384.8494,163.6007,-0.0320,0.0817,289.5766
99.2240,-4.5709,-19.5703,-1.4258,1.4496,-0.1496,0.3150,-0.0992,383.9450,169.7500,-0.0324,0.0814,271.3429
99.3200,-4.5727,-19.7058,-1.4358,1.4444,-0.1444,0.3193,-0.1075,383.1593,164.0414,-0.0329,0.0811,282.6239
99.4200,-4.5742,-19.8403,-1.4458,1.4384,-0.1384,0.3752,-0.1177,373.4393,159.3280,-0.0336,0.0805,306.0681
99.5240,-4.5756,-19.9736,-1.4560,1.4318,-0.1318,0.4636,-0.1197,365.3457,152.2696,-0.0345,0.0798,335.6237
99.6480,-4.5767,-20.1060,-1.4662,1.4246,-0.1246,0.5483,-0.0990,366.5394,148.5316,-0.0353,0.0788,224.6135
99.7200,-4.5777,-20.2375,-1.4764,1.4170,-0.1170,0.4230,-0.1017,371.8672,149.8393,-0.0364,0.0777,181.8412
99.8200,-4.5786,-20.3680,-1.4866,1.4090,-0.1090,0.3038,-0.0975,376.1462,143.0907,-0.0377,0.0766,140.7440
99.9160,-4.5793,-20.4976,-1.4968,1.4006,-0.1006,0.1999,-0.1145,381.5773,141.3294,-0.0390,0.0753,121.7981
100.0240,-4.5799,-20.6262,-1.5070,1.3919,-0.0919,0.1454,-0.1127,380.6363,134.7512,-0.0402,0.0744,141.3652
100.1200,-4.5805,-20.7539,-1.5172,1.3829,-0.0829,0.1876,-0.1087,386.8652,133.1332,-0.0421,0.0729,153.6263
100.2200,-4.5810,-20.8809,-1.5274,1.3738,-0.0738,0.2854,-0.1013,383.3667,130.0116,-0.0440,0.0714,197.4409
100.3160,-4.5815,-21.0070,-1.5379,1.3647,-0.0647,0.3993,-0.1200,386.5246,133.1291,-0.0457,0.0699,252.4090
100.4240,-4.5821,-21.1325,-1.5482,1.3555,-0.0555,0.5075,-0.1225,394.1595,132.7407,-0.0480,0.0680,215.2994
100.5280,-4.5827,-21.2572,-1.5586,1.3464,-0.0464,0.3829,-0.1050,395.5541,121.6822,-0.0500,0.0667,188.6726
100.6520,-4.5834,-21.3813,-1.5690,1.3373,-0.0373,0.2591,-0.0965,407.0846,120.5628,-0.0521,0.0648,174.0949
100.7160,-4.5842,-21.5049,-1.5794,1.3284,-0.0284,0.1364,-0.1062,411.3763,120.0303,-0.0543,0.0632,169.2358
100.8160,-4.5851,-21.6279,-1.5898,1.3198,-0.0198,0.0252,-0.0973,416.8494,116.5206,-0.0565,0.0615,181.0008
100.9160,-4.5855,-21.7401,-1.5995,1.3113,-0.0113,0.1032,-0.1097,427.2497,111.8856,-0.0590,0.0593,212.4938
101.0120,-4.5868,-21.8624,-1.6103,1.3032,-0.0032,0.2240,-0.1120,430.2610,115.0028,-0.0615,0.0578,243.2105
101.1120,-4.5883,-21.9843,-1.6205,1.2954,0.0046,0.3455,-0.1043,432.9168,113.4248,-0.0637,0.0559,319.2891
101.2080,-4.5908,-22.1162,-1.6320,1.2881,0.0119,0.4772,-0.1227,434.2783,114.8466,-0.0658,0.0543,395.5695
101.3080,-4.5929,-22.2377,-1.6426,1.2811,0.0189,0.4465,-0.0990,439.5427,121.1696,-0.0683,0.0523,314.5080
101.4080,-4.5953,-22.3590,-1.6532,1.2746,0.0254,0.3389,-0.1178,449.7490,119.4285,-0.0709,0.0502,285.9048
101.5080,-4.5979,-22.4751,-1.6629,1.2686,0.0314,0.2479,-0.1155,455.5641,120.4304,-0.0731,0.0484,290.0565
101.6440,-4.6013,-22.6014,-1.6742,1.2631,0.0369,0.1838,-0.0992,464.8283,119.0198,-0.0754,0.0467,306.0693
101.7120,-4.6050,-22.7226,-1.6847,1.2582,0.0418,0.1926,-0.1043,473.3960,112.2637,-0.0780,0.0446,298.1558
101.8120,-4.6091,-22.8439,-1.6950,1.2538,0.0462,0.2641,-0.1040,476.6479,113.5778,-0.0803,0.0426,369.8698
101.9080,-4.6137,-22.9655,-1.7053,1.2500,0.0500,0.3631,-0.0898,480.8785,119.5325,-0.0827,0.0407,401.6930
