time,x,y,yaw,speed,speed_error,cross_track_error,yaw_rate,thrust_L,thrust_R,steer_L,steer_R,min_cost
314.1800,-101.7423,-10.6284,-1.2330,1.2742,0.0258,0.8965,0.0635,-207.4481,820.1424,-0.2294,0.1561,629.2596
314.2840,-101.6932,-10.7494,-1.2249,1.2771,0.0229,1.0253,0.0680,-218.7394,810.1483,-0.2294,0.1565,750.6136
314.3840,-101.6424,-10.8708,-1.2169,1.2807,0.0193,1.1553,0.0765,-230.2154,794.6906,-0.2292,0.1570,889.0598
314.4880,-101.5905,-10.9906,-1.2090,1.2831,0.0169,1.2843,0.0710,-234.9334,784.6958,-0.2291,0.1572,1043.7556
314.5800,-101.5373,-11.1098,-1.2013,1.2853,0.0147,1.4134,0.0777,-239.0052,774.5963,-0.2287,0.1578,1211.3217
314.7080,-101.4831,-11.2274,-1.1936,1.2863,0.0137,1.2889,0.0810,-242.2505,774.2897,-0.2286,0.1581,1092.6367
314.7800,-101.4269,-11.3459,-1.1861,1.2889,0.0111,1.1593,0.0693,-246.2850,777.9012,-0.2282,0.1580,858.7977
314.8760,-101.3700,-11.4622,-1.1788,1.2896,0.0104,1.0315,0.0718,-246.7987,787.8589,-0.2283,0.1577,688.8436
314.9800,-101.3119,-11.5774,-1.1717,1.2898,0.0102,0.9044,0.0555,-250.0000,793.2343,-0.2283,0.1576,558.5118
315.0760,-101.2528,-11.6914,-1.1645,1.2895,0.0105,0.7781,0.0673,-247.3588,797.4317,-0.2284,0.1574,452.6418
315.1720,-101.1925,-11.8043,-1.1574,1.2887,0.0113,0.6528,0.0770,-245.1497,807.9586,-0.2285,0.1572,348.5092
315.2720,-101.1310,-11.9161,-1.1504,1.2875,0.0125,0.5287,0.0740,-243.8772,816.2381,-0.2285,0.1571,281.0092
315.3800,-101.0684,-12.0268,-1.1435,1.2861,0.0139,0.4067,0.0618,-239.8019,821.3962,-0.2283,0.1568,236.9548
315.4760,-101.0046,-12.1366,-1.1363,1.2845,0.0155,0.2887,0.0778,-239.0701,824.9624,-0.2284,0.1566,193.1230
315.5800,-100.9396,-12.2455,-1.1293,1.2829,0.0171,0.1821,0.0887,-232.8145,819.8953,-0.2284,0.1566,174.5261
315.7160,-100.8733,-12.3536,-1.1222,1.2814,0.0186,0.1216,0.0665,-230.9031,821.6024,-0.2284,0.1566,181.4230
315.7760,-100.8053,-12.4618,-1.1151,1.2809,0.0191,0.1688,0.0640,-218.7658,817.9364,-0.2284,0.1565,184.7294
315.8760,-100.7366,-12.5683,-1.1079,1.2794,0.0206,0.2719,0.0618,-211.2010,814.9313,-0.2281,0.1564,214.5275
315.9840,-100.6667,-12.6742,-1.1007,1.2783,0.0217,0.3890,0.0800,-202.1921,809.1238,-0.2280,0.1564,260.4895
316.0800,-100.5954,-12.7796,-1.0935,1.2775,0.0225,0.5108,0.0655,-196.5436,800.6316,-0.2279,0.1564,323.0526
316.1760,-100.5229,-12.8845,-1.0863,1.2771,0.0229,0.6347,0.0598,-189.0812,785.1848,-0.2277,0.1563,388.1819
316.2760,-100.4491,-12.9890,-1.0790,1.2771,0.0229,0.7600,0.0728,-174.8618,773.2528,-0.2277,0.1561,495.3767
316.3920,-100.3742,-13.0930,-1.0717,1.2774,0.0226,0.8861,0.0775,-168.1380,757.5398,-0.2276,0.1560,591.7563
316.4800,-100.2982,-13.1965,-1.0645,1.2780,0.0220,1.0128,0.0767,-166.5358,743.3914,-0.2276,0.1560,730.8716
316.5720,-100.2212,-13.2996,-1.0573,1.2788,0.0212,1.1399,0.0827,-158.2170,726.8460,-0.2276,0.1558,882.8743
316.7080,-100.1431,-13.4021,-1.0500,1.2797,0.0203,1.2674,0.0790,-155.2210,705.1023,-0.2275,0.1559,1042.1321
316.7760,-100.0642,-13.5041,-1.0428,1.2807,0.0193,1.3951,0.0718,-152.1123,686.8881,-0.2275,0.1557,1212.5751
316.8800,-99.9845,-13.6054,-1.0357,1.2816,0.0184,1.2811,0.0728,-138.2248,673.4253,-0.2278,0.1552,1012.6365
316.9760,-99.9042,-13.7060,-1.0287,1.2823,0.0177,1.1524,0.0600,-127.5662,661.3702,-0.2280,0.1547,792.0276
317.0720,-99.8232,-13.8058,-1.0217,1.2828,0.0172,1.0239,0.0825,-110.9310,656.1994,-0.2284,0.1542,627.4182
317.1800,-99.7418,-13.9048,-1.0148,1.2829,0.0171,0.8958,0.0600,-95.5179,653.8701,-0.2287,0.1532,490.7840
317.2800,-99.6599,-14.0030,-1.0081,1.2826,0.0174,0.7682,0.0762,-78.7609,647.8196,-0.2290,0.1523,393.6094
317.3760,-99.5776,-14.1004,-1.0012,1.2821,0.0179,0.6409,0.0697,-67.3468,649.2280,-0.2293,0.1517,304.2121
317.4800,-99.4949,-14.1971,-0.9944,1.2814,0.0186,0.5142,0.0638,-45.3826,646.9639,-0.2294,0.1514,244.1059
317.5840,-99.4117,-14.2933,-0.9874,1.2806,0.0194,0.3880,0.0667,-29.8466,652.5582,-0.2294,0.1511,211.0941
317.7160,-99.3281,-14.3890,-0.9805,1.2798,0.0202,0.2629,0.0500,-16.5733,656.3226,-0.2295,0.1507,182.1091
317.7840,-99.2439,-14.4843,-0.9734,1.2792,0.0208,0.1417,0.0900,-4.7580,661.1372,-0.2297,0.1504,166.5501
317.8840,-99.1592,-14.5795,-0.9663,1.2788,0.0212,0.0586,0.0603,-0.3398,656.3147,-0.2298,0.1502,182.5368
317.9720,-99.0739,-14.6746,-0.9589,1.2788,0.0212,0.1393,0.0708,6.6718,648.1313,-0.2298,0.1500,203.2638
318.0680,-98.9879,-14.7698,-0.9517,1.2792,0.0208,0.2614,0.0737,9.3827,641.1621,-0.2299,0.1499,243.3274
318.1720,-98.9012,-14.8651,-0.9442,1.2802,0.0198,0.3882,0.0680,18.8412,630.6715,-0.2299,0.1498,306.7410
318.2720,-98.8139,-14.9605,-0.9367,1.2816,0.0184,0.5165,0.0748,22.5001,620.4300,-0.2299,0.1496,368.2866
318.3760,-98.7259,-15.0561,-0.9290,1.2834,0.0166,0.6458,0.0580,22.4550,609.1056,-0.2299,0.1493,465.0831
318.4680,-98.6373,-15.1517,-0.9215,1.2856,0.0144,0.7758,0.0805,16.7352,595.5871,-0.2300,0.1491,561.8215
318.5760,-98.5482,-15.2474,-0.9138,1.2879,0.0121,0.9063,0.1062,19.6331,584.0075,-0.2300,0.1490,684.0544
318.7120,-98.4586,-15.3430,-0.9063,1.2904,0.0096,1.0372,0.0670,19.8636,573.3107,-0.2300,0.1488,820.0255
318.7720,-98.3686,-15.4384,-0.8986,1.2929,0.0071,1.1683,0.0870,14.7023,557.5444,-0.2298,0.1489,973.5999
318.8680,-98.2783,-15.5336,-0.8911,1.2951,0.0049,1.2994,0.0872,11.9616,540.1699,-0.2297,0.1490,1141.3271
318.9720,-98.1878,-15.6285,-0.8837,1.2972,0.0028,1.3700,0.0630,13.8850,535.3046,-0.2291,0.1477,1111.7943
319.0640,-98.0972,-15.7229,-0.8763,1.2988,0.0012,1.2392,0.0860,16.0449,533.6236,-0.2289,0.1475,873.3547
319.1680,-98.0065,-15.8167,-0.8690,1.2999,0.0001,1.1089,0.0760,17.2814,542.7544,-0.2287,0.1469,697.6804
319.2600,-97.9160,-15.9099,-0.8617,1.3003,-0.0003,0.9792,0.0705,28.1694,544.1377,-0.2292,0.1462,567.1307
319.3600,-97.8255,-16.0024,-0.8545,1.3003,-0.0003,0.8501,0.0660,29.3904,560.4101,-0.2292,0.1460,450.4793
319.4640,-97.7350,-16.0942,-0.8473,1.2997,0.0003,0.7217,0.0627,19.6251,571.3708,-0.2291,0.1459,360.1739
319.5560,-97.6444,-16.1856,-0.8399,1.2989,0.0011,0.5938,0.0760,31.2174,582.7493,-0.2287,0.1460,276.2313
319.6920,-97.5538,-16.2764,-0.8326,1.2978,0.0022,0.4667,0.0870,37.3108,592.0458,-0.2288,0.1458,222.9577
319.7640,-97.4629,-16.3667,-0.8252,1.2966,0.0034,0.3408,0.0855,34.8019,606.2661,-0.2286,0.1459,187.3212
319.8600,-97.3717,-16.4566,-0.8176,1.2954,0.0046,0.2177,0.0882,33.1072,612.1775,-0.2284,0.1462,162.2406
319.9560,-97.2801,-16.5463,-0.8099,1.2944,0.0056,0.1072,0.0890,28.5103,622.6501,-0.2282,0.1464,157.6115
320.0520,-97.1879,-16.6357,-0.8022,1.2936,0.0064,0.0927,0.0772,20.6491,624.0886,-0.2281,0.1465,164.8631
320.1560,-97.0952,-16.7249,-0.7944,1.2932,0.0068,0.1971,0.0847,12.2226,624.8354,-0.2280,0.1467,194.4235
320.2480,-97.0018,-16.8140,-0.7864,1.2932,0.0068,0.3202,0.0845,3.7367,631.5956,-0.2277,0.1471,237.5071
320.3520,-96.9078,-16.9027,-0.7785,1.2934,0.0066,0.4470,0.0752,-3.0554,634.0178,-0.2275,0.1474,296.4050
320.4480,-96.9078,-16.9027,-0.7785,1.2934,0.0066,0.4470,0.0752,-9.3906,633.6969,-0.2273,0.1477,296.2236
320.5520,-96.8131,-16.9913,-0.7704,1.2939,0.0061,0.5753,0.0855,-15.6719,626.6991,-0.2269,0.1481,366.5247
320.6800,-96.7178,-17.0794,-0.7625,1.2946,0.0054,0.7044,0.0753,-28.4726,630.5421,-0.2269,0.1484,452.8388
320.7440,-96.6219,-17.1672,-0.7543,1.2954,0.0046,0.8339,0.0718,-37.8589,631.1105,-0.2267,0.1489,560.0331
320.8520,-96.5254,-17.2544,-0.7463,1.2963,0.0037,0.9637,0.0625,-53.7696,624.1006,-0.2265,0.1490,682.1340
320.9520,-96.4285,-17.3412,-0.7383,1.2971,0.0029,1.0937,0.0750,-67.7632,620.4520,-0.2262,0.1495,815.5573
321.0480,-96.3310,-17.4272,-0.7304,1.2977,0.0023,1.2236,0.0685,-77.2229,621.7191,-0.2260,0.1498,965.9803
321.1480,-96.2331,-17.5125,-0.7224,1.2982,0.0018,1.3533,0.0738,-91.5319,616.1608,-0.2258,0.1501,1132.2872
321.2480,-96.1350,-17.5970,-0.7147,1.2983,0.0017,1.3189,0.0838,-100.3050,632.0323,-0.2251,0.1510,1060.8900
321.3440,-96.0366,-17.6804,-0.7069,1.2979,0.0021,1.1906,0.0830,-110.8612,635.4018,-0.2257,0.1505,848.5607
321.4440,-95.9380,-17.7628,-0.6993,1.2970,0.0030,1.0630,0.0663,-115.1899,649.0567,-0.2256,0.1500,715.3890
321.5400,-95.8393,-17.8440,-0.6917,1.2954,0.0046,0.9361,0.0885,-120.2447,669.0231,-0.2257,0.1503,585.8607
321.6760,-95.7405,-17.9240,-0.6842,1.2933,0.0067,0.8100,0.0900,-119.0157,686.5959,-0.2257,0.1502,478.2124
321.7360,-95.6416,-18.0027,-0.6767,1.2907,0.0093,0.6847,0.0680,-121.8183,700.4727,-0.2260,0.1500,388.5926
321.8440,-95.5494,-18.0749,-0.6698,1.2893,0.0107,0.5690,0.0870,-121.9606,718.4874,-0.2258,0.1500,330.0227
321.9360,-95.4441,-18.1556,-0.6614,1.2831,0.0169,0.4386,0.0813,-119.5084,737.5819,-0.2259,0.1502,272.5676
322.0360,-95.3437,-18.2311,-0.6540,1.2803,0.0197,0.3166,0.0620,-127.8625,750.4734,-0.2256,0.1506,247.9179
322.1160,-95.2429,-18.3055,-0.6464,1.2774,0.0226,0.1987,0.0875,-129.3104,767.4585,-0.2254,0.1510,220.9971
322.1960,-95.1414,-18.3788,-0.6386,1.2746,0.0254,0.0996,0.0825,-138.4805,774.6237,-0.2253,0.1515,215.9710
322.2920,-95.0391,-18.4512,-0.6306,1.2721,0.0279,0.1074,0.0697,-144.7085,785.1435,-0.2251,0.1519,226.4300
322.3960,-94.9366,-18.5221,-0.6226,1.2691,0.0309,0.2100,0.0548,-155.0264,798.0936,-0.2249,0.1524,251.6967
322.4880,-94.8321,-18.5929,-0.6145,1.2679,0.0321,0.3294,0.0927,-158.0445,801.1734,-0.2246,0.1531,280.5165
322.6120,-94.7266,-18.6628,-0.6063,1.2670,0.0330,0.4526,0.0805,-165.7981,809.3534,-0.2242,0.1537,322.6252
322.6840,-94.6200,-18.7318,-0.5982,1.2667,0.0333,0.5775,0.0658,-171.2756,807.3958,-0.2240,0.1544,403.7462
322.7760,-94.5122,-18.7998,-0.5898,1.2668,0.0332,0.7034,0.0927,-182.6674,805.7894,-0.2239,0.1548,467.2639
322.8800,-94.4034,-18.8670,-0.5817,1.2673,0.0327,0.8300,0.0837,-187.3816,799.7102,-0.2239,0.1553,572.8754
322.9720,-94.2935,-18.9331,-0.5734,1.2682,0.0318,0.9572,0.0940,-197.3923,797.2769,-0.2236,0.1562,680.7350
323.0720,-94.1826,-18.9982,-0.5653,1.2693,0.0307,1.0848,0.0820,-201.9382,785.1999,-0.2233,0.1567,803.5993
323.1760,-94.0708,-19.0622,-0.5571,1.2706,0.0294,1.2127,0.0817,-206.3221,777.7831,-0.2230,0.1572,949.2010
323.2800,-93.9582,-19.1250,-0.5492,1.2720,0.0280,1.3407,0.0787,-218.3555,766.1537,-0.2225,0.1579,1101.2935
323.3720,-93.8450,-19.1865,-0.5413,1.2732,0.0268,1.3551,0.0990,-217.8643,766.0588,-0.2220,0.1579,1185.0203
323.4720,-93.7311,-19.2467,-0.5336,1.2742,0.0258,1.2277,0.0725,-217.5577,767.1882,-0.2223,0.1576,950.2642
323.5960,-93.6169,-19.3055,-0.5258,1.2749,0.0251,1.1007,0.0715,-214.9160,774.1925,-0.2224,0.1574,754.2056
323.6640,-93.5024,-19.3629,-0.5184,1.2751,0.0249,0.9742,0.0697,-222.9322,786.4223,-0.2226,0.1571,624.2507
323.7640,-93.3875,-19.4188,-0.5109,1.2751,0.0249,0.8483,0.0553,-223.6474,791.7305,-0.2227,0.1567,496.2367
323.8680,-93.2723,-19.4732,-0.5035,1.2747,0.0253,0.7231,0.0830,-221.1459,800.1436,-0.2226,0.1565,407.7035
323.9600,-93.1567,-19.5263,-0.4960,1.2741,0.0259,0.5986,0.0845,-212.9107,808.1436,-0.2226,0.1564,325.0480
324.0560,-93.0407,-19.5779,-0.4886,1.2733,0.0267,0.4754,0.0825,-203.4857,809.3408,-0.2225,0.1562,262.9281
324.1600,-92.9242,-19.6282,-0.4812,1.2725,0.0275,0.3545,0.0870,-199.1561,821.5648,-0.2226,0.1561,217.5293
324.2600,-92.8071,-19.6771,-0.4736,1.2718,0.0282,0.2390,0.0810,-186.1004,832.3866,-0.2225,0.1562,190.8291
324.3640,-92.6893,-19.7249,-0.4660,1.2713,0.0287,0.1430,0.0660,-190.5559,833.7993,-0.2224,0.1561,179.2764
324.4640,-92.5707,-19.7715,-0.4584,1.2711,0.0289,0.1256,0.0673,-187.8572,830.4252,-0.2222,0.1560,184.6952
324.5880,-92.4513,-19.8170,-0.4507,1.2714,0.0286,0.2083,0.0760,-180.1595,825.7160,-0.2220,0.1560,196.4177
324.6480,-92.3310,-19.8614,-0.4429,1.2722,0.0278,0.3219,0.0652,-176.9997,812.6091,-0.2218,0.1562,236.2043
324.7480,-92.2097,-19.9048,-0.4351,1.2734,0.0266,0.4438,0.0685,-174.4616,798.5620,-0.2218,0.1564,288.2299
324.8480,-92.0875,-19.9471,-0.4273,1.2751,0.0249,0.5689,0.0575,-173.5580,790.4941,-0.2216,0.1564,359.1945
324.9480,-91.9646,-19.9884,-0.4195,1.2770,0.0230,0.6957,0.0538,-168.3213,780.9905,-0.2216,0.1564,437.7108
325.0520,-91.8409,-20.0287,-0.4117,1.2792,0.0208,0.8236,0.0608,-172.7598,777.1977,-0.2214,0.1564,543.3268
325.1520,-91.7167,-20.0680,-0.4039,1.2816,0.0184,0.9521,0.0658,-170.9422,761.4456,-0.2213,0.1564,659.3179
325.2520,-91.5919,-20.1062,-0.3962,1.2839,0.0161,1.0811,0.0770,-166.8352,745.8342,-0.2213,0.1563,802.9350
325.3400,-91.4667,-20.1433,-0.3886,1.2862,0.0138,1.2103,0.0660,-168.6325,721.7908,-0.2213,0.1562,948.0133
325.4400,-91.4667,-20.1433,-0.3886,1.2862,0.0138,1.2103,0.0660,-162.6520,707.6992,-0.2211,0.1562,943.4415
325.5720,-91.3412,-20.1793,-0.3809,1.2884,0.0116,1.3397,0.0587,-161.0747,685.4620,-0.2209,0.1563,1110.2737
325.6480,-91.2156,-20.2143,-0.3735,1.2902,0.0098,1.3396,0.0727,-152.3727,675.4803,-0.2211,0.1553,1088.1919
325.7480,-91.0900,-20.2480,-0.3660,1.2916,0.0084,1.2096,0.0907,-143.8958,677.4306,-0.2214,0.1544,850.4593
325.8480,-90.9645,-20.2807,-0.3588,1.2925,0.0075,1.0800,0.0773,-132.1742,678.4760,-0.2213,0.1541,666.0251
325.9440,-90.8393,-20.3122,-0.3515,1.2929,0.0071,0.9509,0.0692,-114.2497,681.9470,-0.2215,0.1535,528.7664
326.0480,-90.7144,-20.3426,-0.3444,1.2926,0.0074,0.8223,0.0753,-107.2899,683.4469,-0.2214,0.1530,409.7294
326.1480,-90.5897,-20.3719,-0.3372,1.2919,0.0081,0.6943,0.0890,-91.3928,687.7901,-0.2213,0.1527,324.9124
326.2480,-90.4653,-20.4002,-0.3302,1.2907,0.0093,0.5667,0.0745,-77.5860,690.1392,-0.2215,0.1523,254.2921
326.3440,-90.3409,-20.4275,-0.3229,1.2894,0.0106,0.4393,0.0875,-70.4711,687.7077,-0.2215,0.1521,202.6942
326.4480,-90.2165,-20.4540,-0.3157,1.2881,0.0119,0.3121,0.0832,-62.8002,691.1410,-0.2217,0.1517,168.1749
326.5760,-90.0919,-20.4797,-0.3084,1.2868,0.0132,0.1849,0.0675,-60.6761,689.7031,-0.2217,0.1514,149.1518
326.6440,-89.9670,-20.5047,-0.3011,1.2857,0.0143,0.0580,0.0685,-44.3445,683.7350,-0.2218,0.1513,147.1505
326.7440,-89.8418,-20.5289,-0.2936,1.2849,0.0151,0.0706,0.0490,-36.0081,683.1850,-0.2219,0.1510,170.8244
326.8480,-89.7161,-20.5525,-0.2860,1.2845,0.0155,0.1982,0.0850,-33.1359,674.3413,-0.2218,0.1509,199.0428
326.9480,-89.5900,-20.5755,-0.2785,1.2844,0.0156,0.3264,0.0697,-29.8159,670.0488,-0.2218,0.1507,244.1391
327.0560,-89.4633,-20.5979,-0.2709,1.2847,0.0153,0.4550,0.0558,-25.5739,657.6810,-0.2216,0.1507,308.5333
327.1440,-89.3361,-20.6198,-0.2632,1.2854,0.0146,0.5840,0.0690,-23.6470,647.7731,-0.2215,0.1510,386.8965
327.2400,-89.2084,-20.6411,-0.2555,1.2865,0.0135,0.7135,0.0668,-19.3492,635.9696,-0.2214,0.1509,484.3579
327.3400,-89.0803,-20.6619,-0.2478,1.2878,0.0122,0.8434,0.0693,-13.3917,626.2591,-0.2212,0.1510,587.8338
327.4240,-88.9558,-20.6816,-0.2404,1.2904,0.0096,0.9694,0.0679,-19.1267,609.9091,-0.2209,0.1512,719.2781
327.5680,-88.8221,-20.7019,-0.2324,1.2917,0.0083,1.1046,0.0852,-19.2720,595.8557,-0.2209,0.1511,868.7278
327.6360,-88.6933,-20.7210,-0.2248,1.2930,0.0070,1.2348,0.0675,-26.9747,581.2617,-0.2207,0.1512,1018.7852
327.7280,-88.5643,-20.7396,-0.2173,1.2944,0.0056,1.3651,0.0900,-30.7295,568.0186,-0.2205,0.1512,1189.8856
327.8440,-88.4353,-20.7575,-0.2098,1.2955,0.0045,1.3038,0.0803,-27.3763,560.3733,-0.2204,0.1504,1043.7510
327.9280,-88.3064,-20.7749,-0.2025,1.2964,0.0036,1.1737,0.0783,-23.9536,563.1941,-0.2206,0.1505,798.6728
328.0240,-88.1779,-20.7917,-0.1951,1.2968,0.0032,1.0442,0.0787,-18.2043,565.5578,-0.2208,0.1495,623.8922
328.1200,-88.0498,-20.8078,-0.1880,1.2966,0.0034,0.9151,0.0595,-12.8157,574.4983,-0.2210,0.1493,486.6255
328.2160,-87.9222,-20.8232,-0.1809,1.2959,0.0041,0.7867,0.0857,-4.9563,582.9730,-0.2209,0.1491,398.6314
328.3320,-87.7951,-20.8380,-0.1739,1.2947,0.0053,0.6589,0.0633,2.1928,598.1517,-0.2210,0.1488,306.3349
328.4160,-87.6684,-20.8521,-0.1667,1.2931,0.0069,0.5317,0.0540,5.3308,610.0646,-0.2213,0.1485,244.1040
328.5520,-87.5419,-20.8656,-0.1596,1.2912,0.0088,0.4051,0.0495,2.8034,619.9926,-0.2215,0.1484,200.8976
328.6120,-87.4156,-20.8785,-0.1524,1.2893,0.0107,0.2794,0.0695,1.2657,626.6500,-0.2214,0.1483,167.0007
328.7120,-87.2893,-20.8909,-0.1452,1.2874,0.0126,0.1558,0.0558,5.6087,634.5579,-0.2214,0.1484,150.8836
328.8120,-87.1628,-20.9026,-0.1377,1.2858,0.0142,0.0528,0.0658,2.6431,639.3529,-0.2214,0.1483,157.8679
328.9160,-87.0360,-20.9136,-0.1303,1.2845,0.0155,0.1170,0.0667,-4.9170,647.5194,-0.2212,0.1486,169.3010
329.0200,-86.9090,-20.9241,-0.1228,1.2835,0.0165,0.2390,0.0673,-10.5483,650.3696,-0.2212,0.1488,198.4701
329.1120,-86.7815,-20.9340,-0.1151,1.2829,0.0171,0.3652,0.0668,-10.5253,649.3218,-0.2211,0.1491,250.4483
329.2120,-86.6536,-20.9432,-0.1073,1.2827,0.0173,0.4927,0.0675,-10.7530,641.4840,-0.2210,0.1493,308.3961
329.3160,-86.5253,-20.9517,-0.0996,1.2830,0.0170,0.6209,0.0835,-20.0097,641.6148,-0.2207,0.1496,386.2586
329.4120,-86.3966,-20.9595,-0.0918,1.2835,0.0165,0.7497,0.0663,-33.3217,635.7425,-0.2205,0.1499,482.0112
329.5400,-86.2676,-20.9667,-0.0839,1.2843,0.0157,0.8788,0.0788,-44.7586,632.8910,-0.2204,0.1502,592.4827
329.6160,-86.1383,-20.9730,-0.0761,1.2853,0.0147,1.0082,0.0850,-54.5254,629.6793,-0.2201,0.1506,715.2135
329.7080,-86.0088,-20.9787,-0.0683,1.2863,0.0137,1.1377,0.0712,-66.7791,625.3420,-0.2200,0.1510,864.4954
329.8160,-85.8794,-20.9835,-0.0606,1.2873,0.0127,1.2673,0.0772,-76.4946,618.3645,-0.2195,0.1515,1016.0269
329.9080,-85.7500,-20.9875,-0.0529,1.2881,0.0119,1.3967,0.0753,-83.8548,613.3466,-0.2193,0.1518,1184.1527
330.0080,-85.6209,-20.9907,-0.0452,1.2885,0.0115,1.2754,0.0653,-89.7900,607.6491,-0.2192,0.1517,1072.6382
330.1080,-85.4922,-20.9930,-0.0377,1.2885,0.0115,1.1470,0.0725,-85.8739,618.5617,-0.2196,0.1517,824.3583
330.2080,-85.3641,-20.9943,-0.0303,1.2880,0.0120,1.0192,0.0680,-89.6020,631.5239,-0.2199,0.1513,648.0722
330.3080,-85.2365,-20.9947,-0.0230,1.2868,0.0132,0.8921,0.0593,-90.1238,646.0513,-0.2201,0.1508,513.8995
330.4040,-85.1096,-20.9942,-0.0157,1.2852,0.0148,0.7656,0.0678,-88.6578,661.2254,-0.2201,0.1508,419.3807
330.5440,-84.9833,-20.9928,-0.0083,1.2831,0.0169,0.6398,0.0713,-93.3659,673.9161,-0.2201,0.1508,335.3937
330.6080,-84.8574,-20.9904,-0.0011,1.2807,0.0193,0.5145,0.0680,-92.1836,685.8879,-0.2200,0.1512,283.4757
330.7080,-84.7318,-20.9869,0.0064,1.2782,0.0218,0.3898,0.0785,-97.6653,694.3999,-0.2199,0.1514,229.1015
330.8080,-84.6065,-20.9825,0.0139,1.2756,0.0244,0.2660,0.0645,-101.2824,703.2567,-0.2198,0.1514,201.0817
330.9040,-84.4813,-20.9769,0.0214,1.2732,0.0268,0.1446,0.0700,-103.8722,723.0614,-0.2198,0.1518,180.4574
331.0040,-84.3561,-20.9704,0.0289,1.2709,0.0291,0.0487,0.0862,-102.8873,729.4538,-0.2196,0.1523,180.6921
331.1040,-84.2308,-20.9627,0.0367,1.2689,0.0311,0.1233,0.0695,-103.9977,738.6183,-0.2192,0.1527,200.9063
331.2040,-84.1054,-20.9540,0.0444,1.2673,0.0327,0.2440,0.0778,-107.6469,743.6151,-0.2190,0.1530,221.6919
331.3080,-83.9798,-20.9440,0.0522,1.2661,0.0339,0.3682,0.0545,-115.9959,747.2440,-0.2189,0.1533,265.9094
331.4080,-83.8539,-20.9330,0.0600,1.2653,0.0347,0.4936,0.0977,-122.2793,746.7293,-0.2188,0.1536,325.0564
331.5400,-83.7277,-20.9207,0.0680,1.2650,0.0350,0.6197,0.0722,-127.0434,745.1783,-0.2185,0.1540,396.6653
331.6080,-83.6011,-20.9073,0.0759,1.2652,0.0348,0.7464,0.0613,-136.3909,740.7513,-0.2182,0.1544,491.1198
331.7120,-83.4743,-20.8926,0.0838,1.2658,0.0342,0.8735,0.1007,-142.7089,742.1820,-0.2179,0.1550,582.2523
331.8080,-83.3474,-20.8768,0.0917,1.2666,0.0334,1.0010,0.0748,-149.2970,745.4814,-0.2177,0.1554,720.1523
331.9080,-83.2203,-20.8597,0.0996,1.2676,0.0324,1.1288,0.0863,-155.0499,738.2812,-0.2174,0.1560,838.5692
332.0040,-83.0933,-20.8414,0.1075,1.2688,0.0312,1.2567,0.0713,-159.3327,734.3034,-0.2169,0.1564,992.9622
332.1040,-82.9663,-20.8219,0.1153,1.2699,0.0301,1.3847,0.0727,-167.0129,724.0434,-0.2165,0.1568,1147.7006
332.2080,-82.8395,-20.8012,0.1230,1.2710,0.0290,1.3012,0.0657,-171.4053,717.2888,-0.2167,0.1567,1135.3318
332.3080,-82.7130,-20.7793,0.1307,1.2720,0.0280,1.1738,0.0557,-178.3215,718.6551,-0.2166,0.1576,889.0154
332.4080,-82.5870,-20.7561,0.1383,1.2727,0.0273,1.0466,0.0615,-174.6548,722.2683,-0.2166,0.1573,689.9860
332.5440,-82.4614,-20.7318,0.1458,1.2730,0.0270,0.9198,0.0655,-166.2616,735.7279,-0.2166,0.1569,566.9900
332.6160,-82.3365,-20.7064,0.1531,1.2730,0.0270,0.7935,0.0745,-160.7896,746.5658,-0.2168,0.1564,444.1327
332.7120,-82.2122,-20.6797,0.1605,1.2726,0.0274,0.6679,0.0743,-154.0114,750.9902,-0.2169,0.1561,363.1738
332.7960,-82.0884,-20.6519,0.1679,1.2720,0.0280,0.5430,0.0773,-149.7164,758.9142,-0.2170,0.1557,285.6584
332.8960,-81.9651,-20.6229,0.1752,1.2712,0.0288,0.4191,0.0558,-150.4660,765.5068,-0.2169,0.1556,234.7411
333.0040,-81.8431,-20.5928,0.1826,1.2696,0.0304,0.2980,0.0797,-144.9068,769.0910,-0.2168,0.1556,200.1074
333.1000,-81.7191,-20.5611,0.1900,1.2702,0.0298,0.1807,0.0618,-142.5376,774.5846,-0.2168,0.1557,181.4308
333.2040,-81.5957,-20.5282,0.1976,1.2706,0.0294,0.0950,0.0605,-142.8499,777.6735,-0.2165,0.1559,171.9002
333.2960,-81.4726,-20.4942,0.2051,1.2709,0.0291,0.1334,0.0892,-144.2329,787.6901,-0.2164,0.1559,181.9847
333.4040,-81.3496,-20.4589,0.2127,1.2715,0.0285,0.2431,0.0857,-148.6703,783.2496,-0.2162,0.1561,203.0034
333.5280,-81.2285,-20.4228,0.2204,1.2705,0.0295,0.3630,0.0792,-145.5314,776.4321,-0.2162,0.1562,255.4690
333.5880,-81.1068,-20.3854,0.2282,1.2706,0.0294,0.4869,0.0867,-144.2931,771.3074,-0.2161,0.1563,308.7303
333.6760,-80.9838,-20.3464,0.2358,1.2723,0.0277,0.6138,0.0760,-140.7949,766.4728,-0.2160,0.1565,374.5501
333.7840,-80.8609,-20.3062,0.2436,1.2742,0.0258,0.7415,0.0760,-139.6139,755.8780,-0.2156,0.1566,475.2367
